AirportID,IataCode,IcaoCode,Name,City,Country,Timezone,Dst
2653,FFU,SCFT,Futaleufú Airport,Futaleufu,Chile,-4,S
2654,LSQ,SCGE,María Dolores Airport,Los Angeles,Chile,-4,S
2655,WPU,SCGZ,Guardiamarina Zañartu Airport,Puerto Williams,Chile,-4,S
2656,CCP,SCIE,Carriel Sur Airport,Concepcion,Chile,-4,S
2657,IPC,SCIP,Mataveri Airport,Easter Island,Chile,-6,S
2658,ZOS,SCJO,Cañal Bajo Carlos - Hott Siebert Airport,Osorno,Chile,-4,S
2659,VLR,SCLL,Vallenar Airport,Vallenar,Chile,-4,S
2660,QRC,SCRG,De La Independencia Airport,Rancagua,Chile,-4,S
2661,TNM,SCRM,Teniente Rodolfo Marsh Martin Base,Isla Rey Jorge,Antarctica,12,U
2662,LSC,SCSE,La Florida Airport,La Serena,Chile,-4,S
2664,PZS,SCTC,Maquehue Airport,Temuco,Chile,-4,S
2665,PMC,SCTE,El Tepual Airport,Puerto Montt,Chile,-4,S
2666,WCH,SCTN,Chaitén Airport,Chaiten,Chile,-4,S
2667,ZAL,SCVD,Pichoy Airport,Valdivia,Chile,-4,S
2668,ATF,SEAM,Chachoán Airport,Ambato,Ecuador,-5,U
2670,OCC,SECO,Francisco De Orellana Airport,Coca,Ecuador,-5,U
2671,CUE,SECU,Mariscal Lamar Airport,Cuenca,Ecuador,-5,U
2672,GPS,SEGS,Seymour Airport,Galapagos,Ecuador,-6,U
2673,GYE,SEGU,José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,-5,U
2678,LTX,SELT,Cotopaxi International Airport,Latacunga,Ecuador,-5,U
2679,MRR,SEMA,Jose Maria Velasco Ibarra Airport,Macara,Ecuador,-5,U
2680,XMS,SEMC,Coronel E Carvajal Airport,Macas,Ecuador,-5,U
2681,MCH,SEMH,General Manuel Serrano Airport,Machala,Ecuador,-5,U
2683,MEC,SEMT,Eloy Alfaro International Airport,Manta,Ecuador,-5,U
2686,PVO,SEPV,Reales Tamarindos Airport,Portoviejo,Ecuador,-5,U
2688,UIO,SEQM,Mariscal Sucre International Airport,Quito,Ecuador,-5,U
2690,ETR,SERO,Santa Rosa International Airport,Santa Rosa,Ecuador,-5,U
2691,SNC,SESA,General Ulpiano Paez Airport,Salinas,Ecuador,-5,U
2696,TPC,SETR,Tarapoa Airport,Tarapoa,Ecuador,-5,U
2697,TUA,SETU,Teniente Coronel Luis a Mantilla Airport,Tulcan,Ecuador,-5,U
2699,ASU,SGAS,Silvio Pettirossi International Airport,Asuncion,Paraguay,-4,S
2700,AYO,SGAY,Juan De Ayolas Airport,Ayolas,Paraguay,-4,S
2701,CIO,SGCO,Teniente Col Carmelo Peralta Airport,Conception,Paraguay,-4,S
2703,ESG,SGME,Dr. Luis Maria Argaña International Airport,Mariscal Estigarribia,Paraguay,-4,S
2704,PIL,SGPI,Carlos Miguel Gimenez Airport,Pilar,Paraguay,-4,S
2705,AXM,SKAR,El Eden Airport,Armenia,Colombia,-5,U
2706,PUU,SKAS,Tres De Mayo Airport,Puerto Asis,Colombia,-5,U
2707,ELB,SKBC,Las Flores Airport,El Banco,Colombia,-5,U
2708,BGA,SKBG,Palonegro Airport,Bucaramanga,Colombia,-5,U
2709,BOG,SKBO,El Dorado International Airport,Bogota,Colombia,-5,U
2710,BAQ,SKBQ,Ernesto Cortissoz International Airport,Barranquilla,Colombia,-5,U
2711,BSC,SKBS,José Celestino Mutis Airport,Bahia Solano,Colombia,-5,U
2712,BUN,SKBU,Gerardo Tobar López Airport,Buenaventura,Colombia,-5,U
2713,CUC,SKCC,Camilo Daza International Airport,Cucuta,Colombia,-5,U
2714,CTG,SKCG,Rafael Nuñez International Airport,Cartagena,Colombia,-5,U
2715,CLO,SKCL,Alfonso Bonilla Aragon International Airport,Cali,Colombia,-5,U
2716,TCO,SKCO,La Florida Airport,Tumaco,Colombia,-5,U
2717,CZU,SKCZ,Las Brujas Airport,Corozal,Colombia,-5,U
2718,EJA,SKEJ,Yariguíes Airport,Barrancabermeja,Colombia,-5,U
2719,FLA,SKFL,Gustavo Artunduaga Paredes Airport,Florencia,Colombia,-5,U
2720,GIR,SKGI,Santiago Vila Airport,Girardot,Colombia,-5,U
2722,GPI,SKGP,Juan Casiano Airport,Guapi,Colombia,-5,U
2724,IBE,SKIB,Perales Airport,Ibague,Colombia,-5,U
2725,IPI,SKIP,San Luis Airport,Ipiales,Colombia,-5,U
2726,APO,SKLC,Antonio Roldan Betancourt Airport,Carepa,Colombia,-5,U
2727,MCJ,SKLM,Jorge Isaac Airport,La Mina,Colombia,-5,U
2728,LET,SKLT,Alfredo Vásquez Cobo International Airport,Leticia,Colombia,-5,U
2729,EOH,SKMD,Enrique Olaya Herrera Airport,Medellin,Colombia,-5,U
2730,MGN,SKMG,Baracoa Airport,Magangue,Colombia,-5,U
2731,MTR,SKMR,Los Garzones Airport,Monteria,Colombia,-5,U
2732,MVP,SKMU,Fabio Alberto Leon Bentley Airport,Mitu,Colombia,-5,U
2733,MZL,SKMZ,La Nubia Airport,Manizales,Colombia,-5,U
2734,NVA,SKNV,Benito Salas Airport,Neiva,Colombia,-5,U
2735,OCV,SKOC,Aguas Claras Airport,Ocana,Colombia,-5,U
2736,OTU,SKOT,Otu Airport,Otu,Colombia,-5,U
2738,PCR,SKPC,German Olano Airport,Puerto Carreno,Colombia,-5,U
2739,PEI,SKPE,Matecaña International Airport,Pereira,Colombia,-5,U
2740,PTX,SKPI,Pitalito Airport,Pitalito,Colombia,-5,U
2741,PPN,SKPP,Guillermo León Valencia Airport,Popayan,Colombia,-5,U
2742,PSO,SKPS,Antonio Narino Airport,Pasto,Colombia,-5,U
2743,PVA,SKPV,El Embrujo Airport,Providencia,Colombia,-5,U
2744,MQU,SKQU,Mariquita Airport,Mariquita,Colombia,-5,U
2745,MDE,SKRG,Jose Maria Córdova International Airport,Rio Negro,Colombia,-5,U
2746,RCH,SKRH,Almirante Padilla Airport,Rio Hacha,Colombia,-5,U
2747,SJE,SKSJ,Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Colombia,-5,U
2748,SMR,SKSM,Simón Bolívar International Airport,Santa Marta,Colombia,-5,U
2749,ADZ,SKSP,Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,-5,U
2750,SVI,SKSV,Eduardo Falla Solano Airport,San Vincente De Caguan,Colombia,-5,U
2751,TME,SKTM,Gustavo Vargas Airport,Tame,Colombia,-5,U
2752,AUC,SKUC,Santiago Perez Airport,Arauca,Colombia,-5,U
2753,UIB,SKUI,El Caraño Airport,Quibdo,Colombia,-5,U
2754,ULQ,SKUL,Heriberto Gíl Martínez Airport,Tulua,Colombia,-5,U
2755,VUP,SKVP,Alfonso López Pumarejo Airport,Valledupar,Colombia,-5,U
2756,VVC,SKVV,Vanguardia Airport,Villavicencio,Colombia,-5,U
2758,BJO,SLBJ,Bermejo Airport,Bermejo,Bolivia,-4,U
2759,CBB,SLCB,Jorge Wilsterman International Airport,Cochabamba,Bolivia,-4,U
2760,CCA,SLCH,Chimore Airport,Chapacura,Bolivia,-4,U
2761,CIJ,SLCO,Capitán Aníbal Arab Airport,Cobija,Bolivia,-4,U
2762,LPB,SLLP,El Alto International Airport,La Paz,Bolivia,-4,U
2763,ORU,SLOR,Juan Mendoza Airport,Oruro,Bolivia,-4,U
2764,POI,SLPO,Capitan Nicolas Rojas Airport,Potosi,Bolivia,-4,U
2765,PSZ,SLPS,Capitán Av. Salvador Ogaya G. airport,Puerto Suarez,Bolivia,-4,U
2766,SBL,SLSA,Santa Ana Del Yacuma Airport,Santa Ana,Bolivia,-4,U
2767,SRE,SLSU,Juana Azurduy De Padilla Airport,Sucre,Bolivia,-4,U
2768,TJA,SLTJ,Capitan Oriel Lea Plaza Airport,Tarija,Bolivia,-4,U
2769,TDD,SLTR,Teniente Av. Jorge Henrich Arauz Airport,Trinidad,Bolivia,-4,U
2770,VLM,SLVM,Teniente Coronel Rafael Pabón Airport,Villa Montes,Bolivia,-4,U
2771,VVI,SLVR,Viru Viru International Airport,Santa Cruz,Bolivia,-4,U
2772,BYC,SLYA,Yacuiba Airport,Yacuiba,Bolivia,-4,U
2773,PBM,SMJP,Johan Adolf Pengel International Airport,Zandery,Suriname,-3,U
2774,CAY,SOCA,Cayenne-Rochambeau Airport,Cayenne,French Guiana,-3,U
2775,OYP,SOOG,Saint-Georges-de-l'Oyapock Airport,St.-georges Oyapock,French Guiana,-3,U
2777,AOP,SPAS,Alferez FAP Alfredo Vladimir Sara Bauer Airport,Andoas,Peru,-5,U
2780,IBP,SPBR,Iberia Airport,Iberia,Peru,-5,U
2781,PCL,SPCL,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,Peru,-5,U
2782,CHM,SPEO,Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,Peru,-5,U
2785,CIX,SPHI,Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,Peru,-5,U
2786,AYP,SPHO,Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,Peru,-5,U
2787,ANS,SPHY,Andahuaylas Airport,Andahuaylas,Peru,-5,U
2788,ATA,SPHZ,Comandante FAP German Arias Graziani Airport,Anta,Peru,-5,U
2789,LIM,SPIM,Jorge Chávez International Airport,Lima,Peru,-5,U
2790,JJI,SPJI,Juanjui Airport,Juanjui,Peru,-5,U
2791,JAU,SPJJ,Francisco Carle Airport,Jauja,Peru,-5,U
2792,JUL,SPJL,Inca Manco Capac International Airport,Juliaca,Peru,-5,U
2794,ILQ,SPLO,Ilo Airport,Ilo,Peru,-5,U
2796,TBP,SPME,Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,Peru,-5,U
2797,YMS,SPMS,Moises Benzaquen Rengifo Airport,Yurimaguas,Peru,-5,U
2800,CHH,SPPY,Chachapoyas Airport,Chachapoyas,Peru,-5,U
2801,IQT,SPQT,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,-5,U
2802,AQP,SPQU,Rodríguez Ballón International Airport,Arequipa,Peru,-5,U
2804,TRU,SPRU,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,-5,U
2805,PIO,SPSO,Capitán FAP Renán Elías Olivera International Airport,Pisco,Peru,-5,U
2806,TPP,SPST,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,-5,U
2807,TCQ,SPTN,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,-5,U
2808,PEM,SPTU,Padre Aldamiz International Airport,Puerto Maldonado,Peru,-5,U
2809,PIU,SPUR,Capitán FAP Guillermo Concha Iberico International Airport,Piura,Peru,-5,U
2810,TYL,SPYL,Capitan Montes Airport,Talara,Peru,-5,U
2812,CUZ,SPZO,Alejandro Velasco Astete International Airport,Cuzco,Peru,-5,U
2814,DZO,SUDU,Santa Bernardina International Airport,Durazno,Uruguay,-3,S
2816,MVD,SUMU,Carrasco International /General C L Berisso Airport,Montevideo,Uruguay,-3,S
2817,STY,SUSO,Nueva Hesperides International Airport,Salto,Uruguay,-3,S
2818,AGV,SVAC,Oswaldo Guevara Mujica Airport,Acarigua,Venezuela,-4,U
2819,AAO,SVAN,Anaco Airport,Anaco,Venezuela,-4,U
2821,BLA,SVBC,General José Antonio Anzoategui International Airport,Barcelona,Venezuela,-4,U
2822,BNS,SVBI,Barinas Airport,Barinas,Venezuela,-4,U
2824,BRM,SVBM,Barquisimeto International Airport,Barquisimeto,Venezuela,-4,U
2826,CBL,SVCB,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",Ciudad Bolivar,Venezuela,-4,U
2827,CXA,SVCD,Caicara del Orinoco Airport,Caicara De Orinoco,Venezuela,-4,U
2829,CLZ,SVCL,Calabozo Airport,Calabozo,Venezuela,-4,U
2830,CAJ,SVCN,Canaima Airport,Canaima,Venezuela,-4,U
2831,VCR,SVCO,Carora Airport,Carora,Venezuela,-4,U
2832,CUP,SVCP,General Francisco Bermúdez Airport,Carupano,Venezuela,-4,U
2833,CZE,SVCR,José Leonardo Chirinos Airport,Coro,Venezuela,-4,U
2835,CUM,SVCU,Cumaná (Antonio José de Sucre) Airport,Cumana,Venezuela,-4,U
2837,EOR,SVED,El Dorado Airport,El Dorado,Venezuela,-4,U
2838,EOZ,SVEZ,Elorza Airport,Elorza,Venezuela,-4,U
2839,GDO,SVGD,Guasdalito Airport,Guasdualito,Venezuela,-4,U
2840,GUI,SVGI,Guiria Airport,Guiria,Venezuela,-4,U
2841,GUQ,SVGU,Guanare Airport,Guanare,Venezuela,-4,U
2842,HGE,SVHG,Higuerote Airport,Higuerote,Venezuela,-4,U
2843,ICC,SVIE,Andrés Miguel Salazar Marcano Airport,Isla De Coche,Venezuela,-4,U
2844,LSP,SVJC,Josefa Camejo International Airport,Paraguana,Venezuela,-4,U
2846,LFR,SVLF,La Fria Airport,La Fria,Venezuela,-4,U
2848,MAR,SVMC,La Chinita International Airport,Maracaibo,Venezuela,-4,U
2849,MRD,SVMD,Alberto Carnevalli Airport,Merida,Venezuela,-4,U
2850,PMV,SVMG,Del Caribe Santiago Mariño International Airport,Porlamar,Venezuela,-4,U
2851,CCS,SVMI,Simón Bolívar International Airport,Caracas,Venezuela,-4,U
2852,MUN,SVMT,Maturín Airport,Maturin,Venezuela,-4,U
2853,PYH,SVPA,Cacique Aramare Airport,Puerto Ayacucho,Venezuela,-4,U
2854,PBL,SVPC,General Bartolome Salom International Airport,Puerto Cabello,Venezuela,-4,U
2855,SCI,SVPM,Paramillo Airport,San Cristobal,Venezuela,-4,U
2856,PZO,SVPR,General Manuel Carlos Piar International Airport,Guayana,Venezuela,-4,U
2857,PTM,SVPT,Palmarito Airport,Palmarito,Venezuela,-4,U
2858,SVZ,SVSA,San Antonio Del Tachira Airport,San Antonio,Venezuela,-4,U
2859,SBB,SVSB,Santa Bárbara de Barinas Airport,Santa Barbara,Venezuela,-4,U
2860,SNV,SVSE,Santa Elena de Uairen Airport,Santa Ana De Uairen,Venezuela,-4,U
2861,STD,SVSO,Mayor Buenaventura Vivas International Airport,Santo Domingo,Venezuela,-4,U
2862,SNF,SVSP,Sub Teniente Nestor Arias Airport,San Felipe,Venezuela,-4,U
2863,SFD,SVSR,San Fernando De Apure Airport,San Fernando De Apure,Venezuela,-4,U
2864,SOM,SVST,San Tomé Airport,San Tome,Venezuela,-4,U
2865,STB,SVSZ,Santa Bárbara del Zulia Airport,Santa Barbara,Venezuela,-4,U
2866,TUV,SVTC,Tucupita Airport,Tucupita,Venezuela,-4,U
2867,TMO,SVTM,Tumeremo Airport,Tumeremo,Venezuela,-4,U
2868,VLN,SVVA,Arturo Michelena International Airport,Valencia,Venezuela,-4,U
2870,VLV,SVVL,Dr. Antonio Nicolás Briceño Airport,Valera,Venezuela,-4,U
2871,VDP,SVVP,Valle de La Pascua Airport,Valle De La Pascua,Venezuela,-4,U
2873,LTM,SYLT,Lethem Airport,Lethem,Guyana,-4,U
2874,ANU,TAPA,V.C. Bird International Airport,Antigua,Antigua and Barbuda,-4,U
2875,BGI,TBPB,Sir Grantley Adams International Airport,Bridgetown,Barbados,-4,U
2876,DCF,TDCF,Canefield Airport,Canefield,Dominica,-4,U
2877,DOM,TDPD,Douglas-Charles Airport,Dominica,Dominica,-4,U
2878,FDF,TFFF,Martinique Aimé Césaire International Airport,Fort-de-france,Martinique,-4,U
2879,SFG,TFFG,L'Espérance Airport,St. Martin,Guadeloupe,-4,U
2881,PTP,TFFR,Pointe-à-Pitre Le Raizet,Pointe-a-pitre,Guadeloupe,-4,U
2882,GND,TGPY,Point Salines International Airport,Point Salines,Grenada,-4,U
2883,STT,TIST,Cyril E. King Airport,St. Thomas,Virgin Islands,-4,U
2884,STX,TISX,Henry E Rohlsen Airport,St. Croix Island,Virgin Islands,-4,U
2885,BQN,TJBQ,Rafael Hernandez Airport,Aguadilla,Puerto Rico,-4,U
2886,FAJ,TJFA,Diego Jimenez Torres Airport,Fajardo,Puerto Rico,-4,U
2887,SIG,TJIG,Fernando Luis Ribas Dominicci Airport,San Juan,Puerto Rico,-4,U
2888,MAZ,TJMZ,Eugenio Maria De Hostos Airport,Mayaguez,Puerto Rico,-4,U
2889,PSE,TJPS,Mercedita Airport,Ponce,Puerto Rico,-4,U
2890,SJU,TJSJ,Luis Munoz Marin International Airport,San Juan,Puerto Rico,-4,U
2891,SKB,TKPK,Robert L. Bradshaw International Airport,Basse Terre,Saint Kitts and Nevis,-4,U
2893,SLU,TLPC,George F. L. Charles Airport,Castries,Saint Lucia,-4,U
2894,UVF,TLPL,Hewanorra International Airport,Hewandorra,Saint Lucia,-4,U
2895,AUA,TNCA,Queen Beatrix International Airport,Oranjestad,Aruba,-4,U
2896,BON,TNCB,Flamingo International Airport,Kralendijk,Netherlands Antilles,-4,U
2897,CUR,TNCC,Hato International Airport,Willemstad,Netherlands Antilles,-4,U
2898,EUX,TNCE,F. D. Roosevelt Airport,Oranjestad,Netherlands Antilles,-4,U
2899,SXM,TNCM,Princess Juliana International Airport,Philipsburg,Netherlands Antilles,-4,U
2900,AXA,TQPF,Clayton J Lloyd International Airport,The Valley,Anguilla,-4,U
2901,TAB,TTCP,Tobago-Crown Point Airport,Scarborough,Trinidad and Tobago,-4,U
2902,POS,TTPP,Piarco International Airport,Port-of-spain,Trinidad and Tobago,-4,U
2903,EIS,TUPJ,Terrance B. Lettsome International Airport,Tortola,British Virgin Islands,-4,U
2905,CIW,TVSC,Canouan Airport,Canouan Island,Saint Vincent and the Grenadines,-4,U
2906,MQS,TVSM,Mustique Airport,Mustique,Saint Vincent and the Grenadines,-4,U
2907,SVD,TVSA,Argyle International Airport,Kingstown,Saint Vincent and the Grenadines,-4,U
2908,ALA,UAAA,Almaty Airport,Alma-ata,Kazakhstan,6,U
2909,BXH,UAAH,Balkhash Airport,Balkhash,Kazakhstan,6,U
2910,TSE,UACC,Astana International Airport,Tselinograd,Kazakhstan,6,U
2911,DMB,UADD,Taraz Airport,Dzhambul,Kazakhstan,6,U
2912,FRU,UAFM,Manas International Airport,Bishkek,Kyrgyzstan,6,U
2913,OSS,UAFO,Osh Airport,Osh,Kyrgyzstan,6,U
2914,CIT,UAII,Shymkent Airport,Chimkent,Kazakhstan,6,U
2916,URA,UARR,Uralsk Airport,Uralsk,Kazakhstan,5,U
2917,PWQ,UASP,Pavlodar Airport,Pavlodar,Kazakhstan,6,U
2918,PLX,UASS,Semipalatinsk Airport,Semiplatinsk,Kazakhstan,6,U
2920,AKX,UATT,Aktobe Airport,Aktyubinsk,Kazakhstan,5,U
2922,GYD,UBBB,Heydar Aliyev International Airport,Baku,Azerbaijan,4,E
2923,YKS,UEEE,Yakutsk Airport,Yakutsk,Russia,9,N
2925,MJZ,UERR,Mirny Airport,Mirnyj,Russia,9,N
2926,BQS,UHBB,Ignatyevo Airport,Blagoveschensk,Russia,9,N
2927,KHV,UHHH,Khabarovsk-Novy Airport,Khabarovsk,Russia,10,N
2929,PVS,UHMD,Provideniya Bay Airport,Provideniya Bay,Russia,12,N
2930,GDX,UHMM,Sokol Airport,Magadan,Russia,11,N
2931,PWE,UHMP,Pevek Airport,Pevek,Russia,12,N
2932,PKC,UHPP,Yelizovo Airport,Petropavlovsk,Russia,12,N
2933,UUS,UHSS,Yuzhno-Sakhalinsk Airport,Yuzhno-sakhalinsk,Russia,11,N
2934,VVO,UHWW,Vladivostok International Airport,Vladivostok,Russia,10,N
2935,HTA,UIAA,Chita-Kadala Airport,Chita,Russia,9,N
2936,BTK,UIBB,Bratsk Airport,Bratsk,Russia,8,N
2937,IKT,UIII,Irkutsk Airport,Irkutsk,Russia,8,N
2938,UUD,UIUU,Ulan-Ude Airport (Mukhino),Ulan-ude,Russia,8,N
2939,KBP,UKBB,Boryspil International Airport,Kiev,Ukraine,2,E
2940,DOK,UKCC,Donetsk International Airport,Donetsk,Ukraine,2,E
2941,DNK,UKDD,Dnipropetrovsk International Airport,Dnepropetrovsk,Ukraine,2,E
2942,SIP,UKFF,Simferopol International Airport,Simferopol,Ukraine,3,E
2944,IEV,UKKK,Kiev Zhuliany International Airport,Kiev,Ukraine,2,E
2945,LWO,UKLL,Lviv International Airport,Lvov,Ukraine,2,E
2947,ODS,UKOO,Odessa International Airport,Odessa,Ukraine,2,E
2948,LED,ULLI,Pulkovo Airport,St. Petersburg,Russia,3,N
2949,MMK,ULMM,Murmansk Airport,Murmansk,Russia,3,N
2950,GME,UMGG,Gomel Airport,Gomel,Belarus,3,E
2951,VTB,UMII,Vitebsk Vostochny Airport,Vitebsk,Belarus,3,E
2952,KGD,UMKK,Khrabrovo Airport,Kaliningrad,Russia,2,N
2953,MHP,UMMM,Minsk 1 Airport,Minsk,Belarus,3,E
2954,MSQ,UMMS,Minsk National Airport,Minsk 2,Belarus,3,E
2955,ABA,UNAA,Abakan Airport,Abakan,Russia,7,N
2956,BAX,UNBB,Barnaul Airport,Barnaul,Russia,7,N
2957,KEJ,UNEE,Kemerovo Airport,Kemorovo,Russia,7,N
2958,OMS,UNOO,Omsk Central Airport,Omsk,Russia,6,N
2960,KRR,URKK,Krasnodar Pashkovsky International Airport,Krasnodar,Russia,3,N
2961,MCX,URML,Uytash Airport,Makhachkala,Russia,3,N
2962,MRV,URMM,Mineralnyye Vody Airport,Mineralnye Vody,Russia,3,N
2963,STW,URMT,Stavropol Shpakovskoye Airport,Stavropol,Russia,3,N
2964,ROV,URRP,Platov International Airport,Rostov,Russia,3,N
2965,AER,URSS,Sochi International Airport,Sochi,Russia,3,N
2966,ASF,URWA,Astrakhan Airport,Astrakhan,Russia,4,N
2967,VOG,URWW,Volgograd International Airport,Volgograd,Russia,3,N
2968,CEK,USCC,Chelyabinsk Balandino Airport,Chelyabinsk,Russia,5,N
2969,MQF,USCM,Magnitogorsk International Airport,Magnetiogorsk,Russia,5,N
2972,NJC,USNN,Nizhnevartovsk Airport,Nizhnevartovsk,Russia,5,N
2973,PEE,USPP,Bolshoye Savino Airport,Perm,Russia,5,N
2974,SGC,USRR,Surgut Airport,Surgut,Russia,5,N
2975,SVX,USSS,Koltsovo Airport,Yekaterinburg,Russia,5,N
2976,ASB,UTAA,Ashgabat International Airport,Ashkhabad,Turkmenistan,5,U
2977,KRW,UTAK,Turkmenbashi Airport,Krasnovodsk,Turkmenistan,5,U
2978,CRZ,UTAV,Turkmenabat Airport,Chardzhou,Turkmenistan,5,U
2979,DYU,UTDD,Dushanbe Airport,Dushanbe,Tajikistan,5,U
2980,BHK,UTSB,Bukhara Airport,Bukhara,Uzbekistan,5,U
2981,SKD,UTSS,Samarkand Airport,Samarkand,Uzbekistan,5,U
2983,TAS,UTTT,Tashkent International Airport,Tashkent,Uzbekistan,5,U
2984,BZK,UUBP,Bryansk Airport,Bryansk,Russia,3,N
2985,SVO,UUEE,Sheremetyevo International Airport,Moscow,Russia,3,N
2986,KLD,UUEM,Migalovo Air Base,Tver,Russia,3,N
2987,VOZ,UUOO,Voronezh International Airport,Voronezh,Russia,3,N
2988,VKO,UUWW,Vnukovo International Airport,Moscow,Russia,3,N
2989,SCW,UUYY,Syktyvkar Airport,Syktyvkar,Russia,3,N
2990,KZN,UWKD,Kazan International Airport,Kazan,Russia,3,N
2991,REN,UWOO,Orenburg Central Airport,Orenburg,Russia,5,N
2992,UFA,UWUU,Ufa International Airport,Ufa,Russia,5,N
2993,KUF,UWWW,Kurumoch International Airport,Samara,Russia,4,N
2994,AMD,VAAH,Sardar Vallabhbhai Patel International Airport,Ahmedabad,India,5.5,N
2995,AKD,VAAK,Akola Airport,Akola,India,5.5,N
2996,IXU,VAAU,Aurangabad Airport,Aurangabad,India,5.5,N
2997,BOM,VABB,Chhatrapati Shivaji International Airport,Mumbai,India,5.5,N
2998,PAB,VABI,Bilaspur Airport,Bilaspur,India,5.5,N
2999,BHJ,VABJ,Bhuj Airport,Bhuj,India,5.5,N
3000,IXG,VABM,Belgaum Airport,Belgaum,India,5.5,N
3001,BDQ,VABO,Vadodara Airport,Baroda,India,5.5,N
3002,BHO,VABP,Raja Bhoj International Airport,Bhopal,India,5.5,N
3003,BHU,VABV,Bhavnagar Airport,Bhaunagar,India,5.5,N
3004,NMB,VADN,Daman Airport,Daman,India,5.5,N
3006,GUX,VAGN,Guna Airport,Guna,India,5.5,N
3007,GOI,VAGO,Dabolim Airport,Goa,India,5.5,N
3008,IDR,VAID,Devi Ahilyabai Holkar Airport,Indore,India,5.5,N
3009,JLR,VAJB,Jabalpur Airport,Jabalpur,India,5.5,N
3010,JGA,VAJM,Jamnagar Airport,Jamnagar,India,5.5,N
3011,IXY,VAKE,Kandla Airport,Kandla,India,5.5,N
3012,HJR,VAKJ,Khajuraho Airport,Khajuraho,India,5.5,N
3013,KLH,VAKP,Kolhapur Airport,Kolhapur,India,5.5,N
3014,IXK,VAKS,Keshod Airport,Keshod,India,5.5,N
3015,NAG,VANP,Dr. Babasaheb Ambedkar International Airport,Nagpur,India,5.5,N
3016,ISK,VAOZ,Nashik Airport,Nasik Road,India,5.5,N
3017,PNQ,VAPO,Pune Airport,Pune,India,5.5,N
3018,PBD,VAPR,Porbandar Airport,Porbandar,India,5.5,N
3019,RAJ,VARK,Rajkot Airport,Rajkot,India,5.5,N
3020,RPR,VARP,Raipur Airport,Raipur,India,5.5,N
3021,SSE,VASL,Solapur Airport,Sholapur,India,5.5,N
3022,STV,VASU,Surat Airport,Surat,India,5.5,N
3023,UDR,VAUD,Maharana Pratap Airport,Udaipur,India,5.5,N
3024,CMB,VCBI,Bandaranaike International Colombo Airport,Colombo,Sri Lanka,5.5,U
3025,ACJ,VCCA,Anuradhapura Air Force Base,Anuradhapura,Sri Lanka,5.5,U
3026,BTC,VCCB,Batticaloa Airport,Batticaloa,Sri Lanka,5.5,U
3027,RML,VCCC,Colombo Ratmalana Airport,Colombo,Sri Lanka,5.5,U
3028,ADP,VCCG,Ampara Airport,Galoya,Sri Lanka,5.5,U
3029,JAF,VCCJ,Kankesanturai Airport,Jaffna,Sri Lanka,5.5,U
3030,TRR,VCCT,China Bay Airport,Trinciomalee,Sri Lanka,5.5,U
3033,KZC,VDKH,Kampong Chhnang Airport,Kompong Chnang,Cambodia,7,U
3034,PNH,VDPP,Phnom Penh International Airport,Phnom-penh,Cambodia,7,U
3035,REP,VDSR,Siem Reap International Airport,Siem-reap,Cambodia,7,U
3036,TNX,VDST,Stung Treng Airport,Stung Treng,Cambodia,7,U
3037,IXV,VEAN,Along Airport,Along,India,5.5,N
3038,IXA,VEAT,Agartala Airport,Agartala,India,5.5,N
3039,AJL,VELP,Lengpui Airport,Aizwal,India,5.5,N
3040,IXB,VEBD,Bagdogra Airport,Baghdogra,India,5.5,N
3042,BBI,VEBS,Biju Patnaik Airport,Bhubaneswar,India,5.5,N
3043,CCU,VECC,Netaji Subhash Chandra Bose International Airport,Kolkata,India,5.5,N
3044,COH,VECO,Cooch Behar Airport,Cooch-behar,India,5.5,N
3045,DBD,VEDB,Dhanbad Airport,Dhanbad,India,5.5,N
3048,GAY,VEGY,Gaya Airport,Gaya,India,5.5,N
3050,IMF,VEIM,Imphal Airport,Imphal,India,5.5,N
3052,IXW,VEJS,Sonari Airport,Jamshedpur,India,5.5,N
3053,JRH,VEJT,Jorhat Airport,Jorhat,India,5.5,N
3054,IXH,VEKR,Kailashahar Airport,Kailashahar,India,5.5,N
3055,IXS,VEKU,Silchar Airport,Silchar,India,5.5,N
3056,IXI,VELR,North Lakhimpur Airport,Lilabari,India,5.5,N
3057,DIB,VEMN,Dibrugarh Airport,Mohanbari,India,5.5,N
3058,MZU,VEMZ,Muzaffarpur Airport,Mazuffarpur,India,5.5,N
3061,PAT,VEPT,Lok Nayak Jayaprakash Airport,Patina,India,5.5,N
